x,y,z,j1,j2,j3,j4
0.129049,-0.202011,0.151640,147.4286,-31.7236,-72.4128,-150.4990
-0.071281,0.049084,-0.004807,-55.4484,-71.8168,-23.6454,131.1970
0.164328,0.552190,0.700408,16.5726,1.0666,26.0178,22.7856
0.347855,0.264584,0.267424,52.7429,-13.1427,-55.0907,69.8961
-0.385228,0.088321,0.440454,-77.0869,17.0743,-93.8460,43.7034
-0.195207,0.016379,0.009524,-85.2038,-72.8609,4.3766,-86.2644
-0.108348,-0.013038,0.020619,-96.8619,-62.9149,-39.0597,-97.4640
-0.438265,0.096594,0.240571,-77.5707,-19.4278,-43.1034,-38.0921
0.287413,0.094417,0.062114,71.8144,-65.1323,13.1066,-85.9490
-0.047850,0.004698,-0.005399,95.6076,-83.5377,-27.0421,94.1498
0.350657,-0.241756,0.524997,124.5837,28.2360,-91.0051,-85.7963
0.052846,0.049072,1.132696,47.1208,63.7915,45.8532,71.1499
0.188605,-0.002459,0.175819,90.7469,-30.9728,-86.3006,-132.7767
0.390362,0.415684,0.777563,43.2006,18.2121,2.1652,62.1777
0.052932,0.359434,1.036772,8.3775,63.8714,-30.0068,47.7207
-0.359507,-0.184327,0.851644,-117.1452,63.4537,-73.7482,-90.3367
0.003087,-0.012583,1.138570,166.2134,70.1680,45.1746,143.8963
-0.230921,-0.263935,1.057927,-138.8168,62.8394,-22.0506,-111.7000
-0.426700,-0.126475,0.870652,-106.5100,9.7801,57.4921,-116.0060
0.073581,0.178598,1.118942,22.3914,54.8604,37.5146,108.5327
0.277021,-0.286573,0.128328,135.9710,-51.6251,7.3708,-55.2806
0.183014,-0.418695,0.888129,156.3895,53.9828,-48.9060,153.4520
-0.003818,-0.001168,1.172988,72.9852,81.3650,21.8337,-131.3928
-0.572034,0.071222,0.529633,-82.9028,8.8308,-33.5773,88.0191
0.091526,0.245818,0.038940,20.4220,-59.9221,-10.1796,-7.1106
0.362964,0.320456,0.254627,48.5591,-21.4437,-30.2221,-73.2174
0.369169,0.438283,0.518564,40.1077,8.3303,-35.1165,-92.4343
0.025664,0.004635,1.118888,-100.2383,70.7101,54.1491,-142.3122
-0.325910,0.156254,0.153478,-64.3850,-31.2895,-44.9983,-152.1429
0.246498,0.524105,0.749346,25.1886,17.4505,-2.7818,69.4888
0.570850,0.170788,0.508242,73.3438,-1.7223,-12.4314,-139.7892
-0.004790,0.001078,1.078249,-77.3196,61.3237,69.9056,56.7054
-0.316247,-0.107064,1.003174,-108.7032,73.8706,-54.3605,131.7106
-0.042354,0.520438,0.367080,-4.6525,-39.5960,42.4514,-23.9273
-0.348996,-0.182459,0.291827,-117.6010,-6.7966,-73.3694,94.8395
0.184068,-0.141784,0.218396,127.6064,-21.7166,-90.9046,41.2303
0.563122,-0.082858,0.399075,98.3704,-24.6196,16.8916,-54.3342
-0.483477,0.178491,0.602291,-69.7367,28.2074,-63.6138,85.9904
-0.126631,-0.159093,1.139298,-141.4817,78.0944,-19.5310,54.9770
-0.320807,0.339172,0.222494,-43.4061,-26.5106,-26.4942,-46.7674
0.366328,0.134766,0.221859,69.8023,-18.8832,-58.2288,49.5508
-0.259929,0.263476,0.134306,-44.6117,-36.6592,-33.1093,-1.0587
0.490410,0.172126,0.836039,70.6597,39.8458,-33.0740,-9.5311
0.145894,-0.548519,0.647246,165.1055,22.4112,-38.0908,-43.6642
-0.103124,-0.553372,0.478123,-169.4437,5.2779,-37.7990,-46.7074
0.294043,-0.386448,0.898236,142.7330,19.9597,32.2377,-137.4494
0.175417,0.016588,1.139729,84.5980,61.1772,27.5098,-126.4324
0.305331,-0.076172,1.006206,104.0078,77.2054,-58.2070,153.0808
-0.336101,-0.000699,0.965968,-90.1191,75.2535,-65.1130,8.0708
0.399666,0.212865,0.184795,61.9599,-45.5624,10.7482,115.9184
-0.273255,-0.492656,0.784743,-150.9848,25.6440,-13.7061,-153.1235
-0.272594,0.297193,0.287751,-42.5279,-7.7885,-69.9865,-83.5805
-0.267494,-0.457564,0.490322,-149.6893,12.7880,-54.9927,47.8876
0.346476,0.067357,0.253573,78.9985,-12.5024,-75.7218,112.6509
-0.123688,0.307105,0.153976,-21.9374,-74.2043,54.1382,136.2786
0.241092,0.454953,0.349308,27.9203,-41.4804,42.2871,42.6290
-0.436180,-0.161225,0.789208,-110.2858,-2.3406,65.7973,77.1878
0.240996,-0.046632,1.104251,100.9513,78.6720,-33.4243,-49.6327
0.166134,-0.393903,0.176541,157.1318,-32.3422,-26.6578,-75.8628
-0.500267,-0.315537,0.504829,-122.2412,-14.7712,18.2071,122.8064
0.078587,0.566598,0.437935,7.8965,-3.5088,-25.2874,152.6129
-0.420935,0.199189,0.196113,-64.6762,-38.7000,-1.9327,74.3909
-0.179037,-0.267452,0.264451,-146.2009,-10.8960,-84.9305,-143.5703
0.012293,-0.039437,0.018661,162.6870,-68.1536,-43.0137,23.9917
0.039240,0.109682,1.116998,19.6854,57.4641,49.6782,7.7931
-0.050497,-0.108980,1.110923,-155.1386,56.0254,52.0315,-128.3587
-0.005426,0.334178,0.947956,-0.9303,19.4869,70.3121,98.6978
-0.189617,-0.350333,0.810029,-151.5757,62.5801,-82.1759,101.8208
0.140369,-0.499190,0.463684,164.2944,-36.0290,57.5399,-52.9480
0.089065,-0.498844,0.299126,169.8769,-42.6228,33.0844,-114.1024
0.500667,-0.156320,0.351051,107.3396,-39.0568,37.6474,-61.7270
0.348731,-0.427040,0.567100,140.7641,-21.2620,48.7336,-22.0171
-0.375580,-0.351595,0.839756,-133.1109,41.2390,-35.1169,9.9480
0.151518,0.469434,0.307700,17.8884,-46.4099,42.6965,23.9916
-0.479442,-0.355911,0.629999,-126.5882,-1.0307,14.0592,-140.9659
-0.297417,0.009633,1.023572,-88.1449,33.1921,56.4260,68.4376
-0.006761,-0.017798,1.181130,-159.2003,84.1026,9.8639,-125.4608
0.377696,0.346811,0.539408,47.4410,-30.4675,64.1647,-94.9819
-0.451118,-0.127934,0.206280,-105.8329,-33.0221,-13.3707,41.6754
-0.387922,-0.109104,0.325214,-105.7088,-1.5778,-77.0006,45.7996
0.136615,0.399223,0.292807,18.8910,-7.7460,-65.6168,-46.2317
0.053013,-0.037882,-0.012649,125.5485,-76.1966,-18.2101,120.1462
-0.082404,-0.426831,0.793157,-169.0729,55.9802,-74.6242,75.5358
0.117327,0.404833,0.968076,16.1624,57.9525,-37.2542,-62.8641
0.409229,0.297770,0.876230,53.9589,41.8203,-27.8273,12.5244
0.056502,0.316648,0.072704,10.1172,-52.8793,-11.4617,-148.9696
0.187073,-0.428110,0.754572,156.3959,-7.5619,69.7421,-65.7778
0.198611,0.045911,1.134821,76.9841,60.0247,23.7338,82.7630
-0.494668,0.102150,0.696163,-78.3323,38.3319,-62.6991,12.5803
-0.336744,-0.234890,0.289200,-124.8970,-62.7882,68.2199,-62.9781
0.054573,0.028052,0.109158,-117.2046,-66.4772,-77.6137,-141.1254
0.000426,0.000058,0.012910,82.1939,-73.2532,-40.6900,-145.3321
-0.107291,-0.070093,1.116057,56.8435,83.4619,48.8897,23.6950
-0.278595,-0.154598,0.168338,-119.0268,-77.3101,61.8363,-103.5582
0.191021,0.286393,0.099043,33.7029,-44.7545,-23.3691,48.4026
0.279414,-0.052410,1.104571,100.6235,54.2390,17.6677,103.1733
-0.339847,-0.018708,0.988713,-93.1509,26.8976,57.3598,29.1426
-0.187477,0.053169,1.149413,-74.1666,67.4240,8.8971,81.4128
-0.158931,-0.482873,0.904029,-161.7818,34.9263,-5.8259,-146.4975
-0.406064,-0.113236,0.846664,-105.5818,60.3576,-69.7177,133.2979
0.317131,-0.367452,0.312668,139.2040,-48.2613,47.4639,-126.7962
-0.304092,-0.017479,0.870561,-93.2897,80.0104,-93.3494,-78.2576
0.401500,0.047373,0.196328,83.2708,-62.2801,45.8638,-92.1294
-0.011174,0.336470,0.182065,-1.9021,-74.7172,61.5756,54.2189
-0.173633,-0.499357,0.539303,-160.8268,19.1723,-58.0230,131.4195
0.241145,-0.400250,0.547767,148.9317,27.7227,-79.6193,100.2038
-0.544077,0.025143,0.798084,-87.3541,33.2076,-27.6006,-54.6608
0.430131,-0.086119,0.303014,101.3219,-6.9626,-62.5073,-136.4455
0.515437,0.029768,0.817969,86.6947,8.3654,39.8884,105.9428
0.319492,0.254563,1.003047,51.4531,56.9110,-26.4355,87.1911
0.073307,0.086229,1.088058,40.3693,52.3856,61.8543,-60.4191
-0.340678,-0.084767,1.008857,-103.9726,70.0942,-47.4172,-5.9966
-0.539121,0.142443,0.810782,-75.1999,23.3991,-2.2117,-128.9572
-0.473930,0.098791,0.822690,-78.2252,48.3397,-53.2698,-95.8463
0.029595,0.024103,0.008640,50.8396,-70.7866,-37.4408,83.6646
-0.275099,0.286975,0.912894,-43.7896,65.2912,-62.6159,-28.2313
-0.435320,0.223392,0.889261,-62.8346,46.0676,-33.4495,133.6517
0.118083,-0.196348,0.053936,148.9776,-81.5673,36.7259,-127.0808
0.007753,-0.026916,0.011230,-16.0694,-76.6631,-39.3330,-82.7422
0.115209,-0.380820,1.015887,163.1680,57.7652,-24.5934,-105.2233
-0.268144,-0.081135,0.886720,-106.8348,84.4379,-94.8577,5.3929
0.099692,-0.219480,0.190252,155.5715,-25.5046,-82.6950,133.0231
-0.381857,0.193442,0.989393,-63.1340,53.0308,-22.5318,117.1242
0.499063,0.302301,0.702829,58.7951,4.3834,18.1495,-39.4178
-0.066240,-0.250645,1.011352,-165.1964,31.5329,68.1706,-22.3403
-0.042981,-0.087601,0.029911,26.1348,-81.5467,-45.1966,82.9249
-0.163681,0.110201,0.202467,123.9510,-81.6835,-91.9663,-76.9498
0.218776,-0.077246,0.192523,109.4473,-25.6414,-84.6661,-111.2569
-0.413661,0.317856,0.593127,-52.4614,-23.4176,61.3430,-38.3923
0.031500,0.027194,0.144607,49.1966,-49.6883,-88.7794,-22.8458
0.339879,0.092582,0.212803,74.7625,-72.8991,66.1845,136.3411
-0.448404,0.265790,0.277330,-59.3428,-32.6835,6.1381,-138.6782
-0.375734,0.071695,1.024733,-79.1971,60.7188,-27.6771,132.8796
-0.098379,0.495256,0.482565,-11.2352,-36.8810,64.2113,37.0687
0.223018,0.436088,0.778237,27.0855,45.8975,-58.7668,-131.6518
0.176720,-0.394374,0.232173,155.8627,-19.5328,-47.1619,113.4195
-0.047445,-0.002333,1.180404,-92.8148,82.2907,7.6939,28.4133
0.227333,0.041126,1.004468,79.7458,31.4758,74.9152,84.5631
-0.097724,0.070257,1.093945,125.7135,79.2315,58.9874,33.4343
0.165247,-0.269827,0.978579,148.5158,78.2587,-66.1651,91.5692
0.012186,0.101104,0.097503,6.8727,-49.3177,-71.6567,-111.9190
0.346541,-0.177323,0.118725,117.0985,-50.2361,0.9595,-34.3926
-0.228713,-0.430207,0.419907,-152.0033,7.9658,-64.7258,-52.2719
-0.258778,-0.276429,0.174885,-136.8889,-66.2735,47.2711,-146.3248
0.091959,0.136590,0.076902,33.9505,-48.1633,-58.3821,-39.3713
0.537982,-0.058232,0.613044,96.1778,25.1074,-53.0105,-66.5259
-0.135241,-0.186789,0.207709,-144.0944,-23.4252,-88.6232,-114.1554
-0.071161,0.483544,0.831691,-8.3718,47.4945,-49.5547,-137.0298
0.074166,-0.130780,-0.004045,150.4422,-73.5752,-4.8028,-134.2063
0.502686,-0.091180,0.876732,100.2808,40.0565,-23.9931,-37.5966
-0.379411,0.044380,0.988784,-83.3284,65.2858,-44.7807,117.2784
0.162917,0.065558,0.023927,68.0800,-59.9517,-30.3795,-46.2093
-0.242501,0.050378,0.036655,-78.2640,-58.4462,-17.0431,-68.7841
-0.113088,0.220521,1.115286,-27.1498,54.8930,24.8607,157.6025
0.374757,-0.109483,0.888085,106.2854,10.0457,70.2262,15.9942
0.231975,0.079941,1.076541,70.9855,44.2342,47.5971,-136.0276
-0.487612,-0.066079,0.327899,-97.7174,-46.7831,48.0645,37.0807
-0.199178,-0.141120,1.130335,-125.3180,62.6197,8.3579,-155.3050
-0.185758,0.314819,0.100444,-30.5426,-50.5097,-5.2500,51.0012
0.153948,0.396639,0.623055,21.2128,41.5390,-91.5093,137.5972
-0.443505,-0.145230,0.947982,-108.1315,29.8076,20.4426,14.1587
0.136660,-0.431879,0.942662,162.4411,52.0485,-32.4548,130.5833
0.232405,0.333276,0.179472,34.8895,-28.6877,-38.7030,146.8240
-0.500146,0.212166,0.336844,-67.0129,-16.0884,-19.4090,-111.5974
0.507153,-0.219528,0.559132,113.4061,-21.7932,48.0014,111.1270
0.527022,0.142801,0.695164,74.8393,-6.7319,45.5211,24.5482
-0.222434,0.541455,0.518849,-22.3333,-16.7099,26.0371,-76.0245
0.370460,0.385028,0.467452,43.8953,-32.8205,51.2675,28.6325
-0.003880,0.003648,0.124097,133.2300,-57.6662,-83.3928,-33.6785
-0.482545,0.246438,0.766024,-62.9464,34.2802,-37.2924,82.3888
-0.097418,0.085329,1.100608,131.2154,81.3992,55.4486,4.9054
-0.073890,0.121075,1.130770,-31.3951,59.2342,39.7489,83.0465
-0.148023,-0.121726,0.032996,-129.4321,-57.1343,-32.9214,86.8141
-0.339178,-0.263104,1.003541,-127.8012,42.5327,5.0298,103.4704
0.412670,0.239731,0.211172,59.8465,-39.5375,4.4429,132.8015
0.262210,0.345724,0.641814,37.1780,42.8721,-88.5196,-25.5448
-0.262002,-0.457891,0.353267,-150.2221,-8.2605,-36.4659,58.4105
0.001868,-0.000645,0.075228,-70.9431,-62.9647,-67.6376,156.8005
-0.117746,0.473828,0.625677,-13.9553,34.4513,-72.5797,-127.8092
0.181706,-0.218793,0.184035,140.2906,-83.7669,73.5242,58.9797
-0.107803,-0.001570,0.145776,-90.8342,-42.1836,-85.8998,-108.6743
-0.137507,0.462550,0.451845,-16.5561,13.1082,-69.5570,-138.8806
0.395084,0.324270,0.479466,50.6222,-36.1245,61.7008,43.3710
0.277676,-0.274208,0.928270,134.6400,66.4253,-60.8746,130.3748
-0.178659,0.210046,1.052250,-40.3835,80.4956,-50.8909,154.2783
0.367576,-0.392417,0.552694,136.8721,-25.1605,54.6402,-145.3109
0.444767,-0.298535,0.853285,123.8702,31.1856,-10.0395,102.7766
0.243926,-0.164611,0.238521,124.0130,-15.7142,-84.9145,33.8076
0.018512,0.032601,0.020498,-150.4104,-75.7510,-44.1230,-64.7109
-0.543819,0.196481,0.563944,-70.1353,-15.4698,33.7124,114.8652
-0.118695,0.509956,0.824088,-13.1027,39.0807,-34.2222,149.7975
0.238527,-0.186246,1.036163,127.9833,35.7632,50.6360,-75.9496
0.345644,0.090304,0.993036,75.3580,28.2283,51.2390,-97.1180
0.151553,-0.102130,0.072827,123.9754,-48.0517,-54.3318,28.2360
0.010484,-0.021045,0.052774,-26.4821,-68.5893,-59.0272,145.2505
0.313283,0.456753,0.366798,34.4459,-29.8661,21.3277,85.7385
0.244721,0.265552,0.967754,42.6623,70.6710,-58.1768,43.8498
0.359925,0.220101,0.932983,58.5534,60.1050,-49.4012,-139.1496
-0.023067,-0.052625,1.151239,-156.3307,69.2369,36.5212,-138.9954
0.097203,-0.087672,0.072221,-47.9514,-79.9764,-60.3579,66.2116
-0.234974,0.200567,1.045602,-49.5169,37.9423,45.1484,-128.8772
-0.075508,-0.119787,0.018059,-147.7746,-62.2717,-32.9895,109.4431
0.035998,-0.015795,-0.021848,113.6899,-84.3632,-4.5872,-79.3681
0.021747,0.406481,0.860637,3.0624,63.1845,-71.2182,41.4863
-0.269454,0.396832,0.476908,-34.1770,-41.2054,72.4962,-144.5365
-0.413496,0.116486,1.003883,-74.2669,43.7860,2.0061,-65.6688
0.140320,-0.153938,0.182885,-42.3502,-83.9077,-85.6033,35.0421
-0.029907,0.092478,1.110364,-17.9211,57.5002,54.2880,141.6577
0.263467,-0.322692,1.016086,140.7695,44.3264,4.7897,122.5481
0.030977,0.024270,1.142707,-128.0780,76.6277,42.3539,86.2034
0.037807,0.537962,0.325907,4.0200,-17.6637,-18.2949,-113.1502
0.122708,0.339619,0.177015,19.8653,-26.3470,-53.4608,-124.4459
-0.080361,-0.199125,0.054788,-158.0225,-51.1330,-40.5082,-31.6954
0.515060,-0.099002,0.476839,100.8803,-34.0148,56.2606,116.5610
-0.071136,0.150497,0.162744,154.7012,-78.0604,-85.3674,74.0104
-0.099803,0.410979,0.335599,-13.6496,-0.6825,-73.2127,-25.8424
0.118170,-0.208949,0.087235,150.5099,-84.5742,50.3109,55.7305
0.142244,-0.280482,1.093470,153.1086,55.1459,8.1333,-124.4031
0.075286,0.372746,0.964616,11.4188,67.1563,-53.5646,90.1839
-0.445405,-0.217734,0.330096,-116.0515,-45.9592,46.9401,-80.0952
-0.427994,-0.130489,0.895735,-106.9557,55.8465,-50.5406,102.2975
0.267761,0.354412,0.329215,37.0714,-55.9871,65.7325,80.0979
0.299499,-0.131054,0.934237,113.6331,77.4085,-75.3130,-4.3233
-0.123846,0.547490,0.378373,-12.7462,-27.1767,17.9408,-134.1253
-0.009818,-0.020020,0.053115,26.1232,-68.3985,-59.1839,-138.4417
0.206572,-0.248679,0.070338,140.2844,-58.2525,1.5452,149.4900
-0.561041,-0.107516,0.424610,-100.8485,-5.7836,-22.8383,110.5046
-0.253187,0.129168,1.107954,-62.9709,67.2465,-13.3953,-131.2198
0.013000,0.279165,1.066192,2.6662,78.1849,-44.1059,-80.3129
-0.171203,0.076093,1.145620,-66.0367,79.3936,-18.6733,-61.7000
0.385420,0.233538,0.222862,58.7870,-53.1891,35.9621,-114.6901
-0.423249,0.321415,0.813399,-52.7869,37.0271,-32.3319,37.7703
0.398841,0.121575,0.277502,73.0477,-61.7943,63.8836,70.0392
-0.170153,-0.183811,1.108130,-137.2097,76.7224,-29.3367,155.7860
0.049120,-0.073699,0.142747,146.3167,-44.5500,-86.2700,93.6401
0.307855,0.340230,0.232990,42.1402,-22.3767,-35.7902,-2.6865
-0.067081,0.031230,0.005618,114.9643,-83.6497,-33.2492,57.4567
-0.036687,-0.017865,-0.009301,-115.9647,-76.0932,-24.0856,-93.0170
-0.403130,0.238363,0.226147,-59.4050,-25.7820,-27.3692,-101.3932
-0.198353,-0.534661,0.776805,-159.6457,20.6249,-3.8269,-149.3990
-0.097820,-0.549870,0.510796,-169.9128,-24.7187,43.0575,98.9341
0.122494,0.196233,1.137416,31.9735,66.6309,2.0058,146.2623
-0.120263,-0.413673,0.868353,-163.7898,8.4313,62.6584,-89.4851
0.171615,0.508996,0.399761,18.6323,-35.3675,40.9759,69.9820
-0.107717,0.472952,0.224016,-12.8305,-40.1227,9.2948,151.2418
0.095904,0.512677,0.512763,10.5956,16.9049,-59.7667,149.1335
-0.022922,-0.003297,0.045697,81.8148,-69.6377,-56.1495,-124.7585
-0.008474,0.001985,0.060556,103.1838,-65.7581,-62.2338,129.2463
-0.003538,0.504754,0.883930,-0.4016,41.5626,-25.4602,-100.5163
-0.528464,-0.115352,0.372054,-102.3133,-7.4421,-32.9929,21.7965
-0.507119,0.151017,0.695336,-73.4168,34.0099,-53.2654,-6.7383
-0.416895,-0.124104,0.163550,-106.5775,-47.0452,7.9499,-126.6085
0.475502,0.320238,0.516807,56.0408,-20.6264,34.8367,59.0692
0.149700,-0.056730,1.160986,110.7545,71.8755,6.5665,57.4867
0.027000,0.488101,0.290698,3.1662,-47.1038,40.1520,-131.7140
-0.526505,0.232305,0.472140,-66.1919,-22.3978,28.5687,119.6537
0.258574,-0.081644,0.161648,107.5235,-28.9735,-69.8129,-51.0812
-0.273765,-0.003217,0.092309,-90.6732,-79.0782,44.8852,-110.8877
0.199624,0.446693,0.226679,24.0796,-34.9859,-2.0492,-155.5703
-0.072360,0.138459,0.014836,-27.5919,-63.0490,-27.8759,-7.3076
-0.060845,0.505119,0.456857,-6.8686,11.0113,-60.7164,64.0840
-0.157740,-0.070743,0.138131,65.8450,-80.3811,-77.7206,-81.8216
0.381482,0.247678,0.254710,57.0063,-17.1636,-44.9371,38.3903
0.451551,0.372724,0.691974,50.4627,3.2469,18.3323,77.7537
0.112536,0.555371,0.672517,11.4549,24.2822,-36.4971,107.1745
0.137566,0.093167,1.050869,-124.1080,81.4590,69.5442,16.4348
-0.405917,-0.278863,0.538562,-124.4889,23.8181,-71.2889,-158.6850
0.452313,-0.006036,0.969189,90.7646,47.9703,-17.5631,158.0954
-0.185008,0.422664,0.235216,-23.6399,-51.3121,35.3435,107.6820
-0.164699,-0.197860,1.123665,-140.2259,60.6783,9.6210,35.4597
0.318213,0.441928,0.376453,35.7560,-33.5458,31.6785,-119.5582
-0.048705,0.015480,0.075040,107.6324,-68.8913,-66.6539,68.6713
0.367490,0.223338,0.673370,58.7113,46.8452,-88.0183,-3.6812
-0.381048,-0.077186,0.344410,-101.4511,1.9275,-83.7900,-37.6498
0.272622,0.391391,0.601652,34.8590,33.2435,-76.7758,-136.6182
-0.155918,0.287561,0.135061,-28.4669,-33.8981,-48.3750,156.9677
0.154410,0.005133,0.009856,88.0961,-84.7864,24.0911,65.2992
-0.151728,0.400016,0.159014,-20.7720,-49.6357,12.3165,-15.9340
0.298358,0.413384,0.620979,35.8197,30.9464,-65.2389,51.7849
0.026483,0.418230,0.940772,3.6233,21.0843,48.0264,105.5245
0.188493,0.147591,1.108697,51.9389,52.2988,32.3861,-39.6726
-0.483020,0.138111,0.424904,-74.0430,7.1109,-59.8109,1.4456
-0.078269,-0.133791,0.050187,-149.6719,-53.8710,-48.4812,56.4305
0.125409,-0.004105,0.113637,91.8750,-44.9372,-75.0180,102.5186
-0.511090,-0.033727,0.460742,-93.7755,11.1412,-59.7604,-40.4084
-0.202756,0.241896,1.074201,-39.9696,45.9475,27.8476,-69.9951
0.104568,-0.136407,1.153017,142.5265,79.7215,-15.5151,79.2242
0.073724,0.165164,1.140410,24.0544,61.4833,25.7522,-41.2812
0.263458,-0.508367,0.589552,152.6048,16.3410,-37.4252,23.1740
0.215817,-0.238639,0.941652,137.8749,18.4701,74.6556,-92.6845
-0.464191,0.203132,0.536425,-66.3656,-31.6639,66.2867,-137.7183
-0.249256,0.280379,0.184176,-41.6369,-67.5818,51.5726,-130.8638
-0.161475,-0.388527,1.002552,-157.4318,37.6358,18.1068,-4.7428
-0.274180,-0.326565,0.983194,-139.9836,32.0604,27.4807,-20.0867
0.103489,0.139442,0.150630,36.5814,-35.7412,-81.2222,54.8068
0.058854,-0.135633,0.002780,156.5429,-67.9199,-18.6556,-141.4010
0.213956,0.412767,0.799167,27.3998,51.2345,-64.3058,150.0879
0.281789,-0.036433,0.895179,97.3669,84.0241,-92.4192,1.9134
0.013323,-0.022748,1.103670,149.6446,62.6319,60.3763,-30.3959
0.009818,-0.028292,0.161310,-19.1386,-57.6245,-93.6758,153.7131
0.379807,-0.391972,0.355612,135.9031,-12.1789,-24.6311,-52.6602
0.053566,0.292077,0.995624,10.3924,28.0151,65.4748,-37.4057
0.022330,-0.025221,0.061725,-41.5208,-68.4954,-62.2901,-95.4780
0.520240,0.041701,0.873418,85.4171,23.2298,14.7806,62.7747
0.481651,0.182745,0.505533,69.2226,16.8310,-61.8554,-63.5217
-0.097894,0.103856,1.060638,-43.3074,45.7532,68.8300,-77.5610
-0.019145,0.158371,0.051923,-6.8927,-53.2986,-48.6605,-22.9223
-0.114522,0.155654,1.086817,-36.3435,47.5634,52.8892,-88.3484
-0.066753,0.472529,0.948064,-8.0408,34.9677,6.4577,4.6806
0.124048,-0.521690,0.496536,166.6245,-30.3628,52.7637,48.0690
0.209098,-0.436870,0.760066,154.4229,-5.2125,63.2898,-21.5116
-0.035425,-0.026184,1.068813,-126.4694,55.7962,72.4386,15.8983
0.223029,0.289264,0.178894,37.6330,-26.1279,-52.8507,-90.1762
-0.240010,-0.034920,1.080752,-98.2781,83.1285,-46.3469,-40.6994
0.049417,0.058061,-0.008830,40.4019,-73.9232,-21.0512,33.9093
0.602663,0.019519,0.560927,88.1449,-0.2448,-3.7835,154.7990
0.050182,0.462186,0.337311,6.1966,-3.0947,-60.3366,-0.3606
-0.079110,0.183917,0.089517,-23.2745,-44.1462,-58.2157,99.5221
-0.391107,0.169469,0.270118,-66.5726,-60.0997,59.3322,-147.0199
0.152748,-0.400857,0.937327,159.1404,21.2052,45.3877,-55.8387
0.437285,-0.222157,0.832509,116.9323,47.1295,-48.6520,62.2271
-0.103672,0.071765,1.164193,-55.3076,84.5847,-16.3538,-37.5359
-0.197973,-0.384585,0.205614,-152.7619,-56.4076,37.7836,90.5806
-0.334466,-0.335852,0.329146,-135.1185,-50.4923,55.5322,80.0407
-0.220519,0.296766,0.172612,-36.6151,-27.6007,-49.3686,2.9420
-0.141810,0.494588,0.890915,-15.9988,35.4734,-10.4588,95.4599
0.146023,0.529682,0.344488,15.4126,-16.5197,-16.1552,-87.1333
0.490667,-0.162261,0.783249,108.2988,40.6509,-46.8746,-28.7216
0.130983,-0.176109,1.062724,143.3596,41.9807,58.0112,97.9658
-0.358907,-0.234777,0.857981,-123.1905,6.5482,65.3726,25.4872
-0.120594,0.557899,0.408267,-12.1973,-24.3560,18.4079,-45.7994
-0.023936,0.042330,0.063629,150.5133,-70.0526,-62.5607,6.1525
0.454576,0.287213,0.314451,57.7143,-20.8117,-13.2208,138.9061
-0.155476,0.170263,0.022353,-42.4008,-66.4050,-2.7317,-75.0891
-0.142805,0.553816,0.387861,-14.4591,-17.1635,-3.3953,131.7446
-0.070607,-0.094770,1.127557,36.6872,83.9739,44.4305,143.8065
0.070740,-0.037035,0.015377,-62.3660,-82.0779,-38.8751,-137.0576
-0.127231,0.370268,0.988669,-18.9638,63.1888,-41.3295,-5.3018
-0.142310,-0.240816,0.054878,-149.4191,-53.8186,-19.6877,82.4438
-0.366148,-0.065162,0.945308,-100.0910,69.4262,-61.5494,64.7365
0.174557,0.323098,0.900659,28.3806,70.5806,-73.5211,-121.4562
0.148067,-0.228047,0.250188,147.0051,-14.7187,-91.5647,-91.9071
-0.045535,0.457606,0.729088,-5.6826,47.9092,-74.8617,-33.3010
0.542392,0.120926,0.744952,77.4315,30.0707,-32.8737,49.7739
0.158965,-0.240248,0.950827,146.5086,83.6956,-79.2530,27.9613
0.382223,0.213230,0.195386,60.8442,-53.9771,30.7414,-141.8495
-0.117333,-0.523650,0.850235,-167.3705,31.3387,-11.1377,-138.9538
0.472164,-0.171718,0.285018,109.9854,-43.1004,30.7728,5.1728
-0.071148,-0.059891,1.176389,-130.0897,81.2943,-0.3803,-136.6310
0.203604,0.371573,0.243772,28.7206,-16.6082,-53.5514,36.0933
0.408259,-0.239572,0.416695,120.4050,-46.8263,69.0534,104.5107
-0.173542,-0.291334,1.051109,-149.2186,67.5679,-32.3239,-1.9626
-0.215626,-0.145204,0.050962,-123.9566,-74.2488,25.2354,5.1315
0.579257,0.038360,0.735656,86.2113,10.5661,10.7349,-89.7485
-0.358401,-0.407377,0.729779,-138.6594,33.0631,-42.9979,-73.5194
